inzck27,monza,hearing f1 music give better emotional high seeing real live steam train thomas tank engine today pretty chuffed,8,1662901054.0
inzd2ml,monza,lap think ferrari fuck say first lap either stop,8,1662901332.0
inzdhdi,monza,daniel fucking ricciardo masterful start,8,1662901543.0
inzdkfa,monza,max something else lol,9,1662901584.0
inzdkjt,monza,max cheat code,8,1662901586.0
inzdpvr,monza,russell always complaining,8,1662901660.0
inzdq5t,monza,sure george sure,8,1662901664.0
inzdrsw,monza,ofcourse one lap done already replay longer seen race,9,1662901687.0
inzdtsl,monza,stop replay,9,1662901714.0
inzdw81,monza,gonna let kmag keep position,8,1662901748.0
inzdwlp,monza,50 lap drs train behind ricciardo lmao,9,1662901753.0
inzdx0u,monza,de vries holding 8th place,8,1662901759.0
inzdxkr,monza,latifi pit radio car good damage let keep pushing gone p10 p16 4 lap,9,1662901767.0
inzdz9t,monza,sainz moving really well,8,1662901793.0
inzdzsg,monza,dev held spot lat dropped 6 lmao,8,1662901800.0
inze0ff,monza,sainz perez move,9,1662901809.0
inze1pb,monza,poor charles see max rearview wonder wtf happened,7,1662901825.0
inze2ly,monza,de vries still p8 hope get least point,8,1662901838.0
inze2si,monza,mean max fast,7,1662901841.0
inze3n4,monza,see russell fully adapted bottas approach defending overtake,8,1662901854.0
inze4cc,monza,5 fucking lap took 5 god damn lap,8,1662901864.0
inze8s7,monza,far really impressed de vries,9,1662901927.0
inzede1,monza,max pulling away george drs lol,7,1662901991.0
inzef52,monza,never thought daniel would drs train good,7,1662902016.0
inzegeh,monza,top 3 pit random red flag 3 way fight danny pierre lando p1,9,1662902033.0
inzegil,monza,idk williams look weekend think latifi better de vries sargeant,8,1662902035.0
inzenhi,monza,de vries 8th williams fun pass alonso,8,1662902133.0
inzeqvi,monza,sainz 10 place 9 lap,9,1662902181.0
inzes0k,monza,fire temporary issue lol brave,8,1662902197.0
inzesc5,monza,tsunoda great p20 p14 fuck yeah underrated,8,1662902201.0
inzesik,monza,think perez literally taking bad luck rb,8,1662902204.0
inzesm0,monza,de vries fantastic good,7,1662902205.0
inzet5y,monza,perez straight math racing give racer enough credit,8,1662902212.0
inzet7g,monza,sainz putting show today really feel like better driver post summer break ferrari,9,1662902213.0
inzetvq,monza,hope dev make point,8,1662902222.0
inzevh1,monza,much difference 2 williams driver latifi gone year,8,1662902244.0
inzevhj,monza,mega race sainz far,9,1662902245.0
inzewfk,monza,sainz flying think strategically ferrari best chance win holding max,9,1662902259.0
inzeymq,monza,sainz great today making hamilton mercedes look bad,8,1662902289.0
inzezoi,monza,begin,9,1662902304.0
inzf050,monza,de vries holding well,8,1662902310.0
inzf0lv,monza,inventing started,9,1662902315.0
inzf0mk,monza,holy shit ferrari alphabet max strategy,8,1662902316.0
inzf0s8,monza,sainz putting clinic far 18th 7th 11 lap genuinely impressive lot time keep climbing,8,1662902318.0
inzf17x,monza,lmao ferrari going alphabet,8,1662902323.0
inzf341,monza,dev finish top 10 latifi told take mass transit home fan,7,1662902347.0
inzf3bx,monza,hey strategist playing jello eating crayon rn know driving pls respond,9,1662902350.0
inzf475,monza,credit ferrari team changing something regarding strat communication think trust back need type comms charles,7,1662902360.0
inzf5eq,monza,f vettel,8,1662902376.0
inzf9l6,monza,poor end seb career second half season great send,8,1662902427.0
inzfap7,monza,ferrari heard u abusing question switched happy,7,1662902440.0
inzfawn,monza,tsunoda made like 5 overtakes far seen none,8,1662902443.0
inzfbbc,monza,suffering soon seb,8,1662902448.0
inzfcly,monza,seb deserved better aston martin final season,7,1662902464.0
inzfcym,monza,ferrari trying double stack gonna close eye,8,1662902469.0
inzfgfm,monza,strategy still democracy ferrari,9,1662902510.0
inzfhs7,monza,leclerc new ferrari strategist,6,1662902526.0
inzfhtq,monza,ferrari pit crew looking like minion,8,1662902527.0
inzfia7,monza,nice pit ferrari boy,8,1662902532.0
inzfjot,monza,opposite day mclaren today,9,1662902548.0
inzfkiu,monza,ferrari almost bottled,8,1662902558.0
inzfl2n,monza,ferrari actually plan,8,1662902565.0
inzflp0,monza,charles got seriously lucky,8,1662902572.0
inzflt7,monza,sainz incredible today,7,1662902574.0
inzfm5b,monza,wouldnt criticize ver look like humongous pace worth early pitstop guess,7,1662902578.0
inzfm8t,monza,leclerc plan 40 lap medium tyre,8,1662902579.0
inzfomp,monza,point ferrari strategist gonna driver make decision,7,1662902608.0
inzfoq8,monza,good luck making shit last 40 lap,9,1662902609.0
inzfovt,monza,sainz hauling as jesus,6,1662902611.0
inzfpel,monza,ferrari trying go 40 lap medium,8,1662902618.0
inzfpvn,monza,ferrari literally hair fucking,8,1662902624.0
inzfrsv,monza,hell sainz breakfast morning,8,1662902648.0
inzfsrw,monza,carlos going dotd,8,1662902660.0
inzftgs,monza,give place back glad letting driver take advantage several lap,9,1662902667.0
inzfv7e,monza,think ferrari strategy good red bull responding make worried,8,1662902689.0
inzfvl6,monza,2 stop leclerc surely 40 lap medium look impossible,7,1662902694.0
inzfxkf,monza,verstappell something want share george max,7,1662902720.0
inzfxn9,monza,verstapple,8,1662902721.0
inzfyou,monza,go verstapple,8,1662902733.0
inzg133,monza,rb strategy opposite ferrari,7,1662902764.0
inzg4i3,monza,go ferrari ball,8,1662902805.0
inzg50m,monza,oh god ferrari,8,1662902811.0
inzg546,monza,engine right,8,1662902813.0
inzg5bg,monza,plan explode happen,8,1662902815.0
inzg5ll,monza,oh cool engine gearbox issue charles yeah nice love,8,1662902819.0
inzg5m7,monza,please,8,1662902819.0
inzg6a6,monza,go,8,1662902827.0
inzg6ca,monza,begin,7,1662902828.0
inzg6d4,monza,oh engine leclerc already fucked,8,1662902828.0
inzg6ir,monza,go,10,1662902830.0
inzg6z7,monza,oh leclerc,7,1662902835.0
inzg8de,monza,williams using latifi test mule actual number one driver,8,1662902852.0
inzg90g,monza,point one wonder lap charles engine give,8,1662902860.0
inzg9d7,monza,actually first engine radio guy mentioned earlier,8,1662902864.0
inzganc,monza,one normal weekend ferrari one normal weekend,8,1662902880.0
inzgb2j,monza,lec already complaining engine oof,7,1662902885.0
inzgbr4,monza,man year ferrari radio iconic,7,1662902894.0
inzgc2k,monza,short shift ferrari fuck bingo,8,1662902898.0
inzgcsp,monza,hamilton pretty well given mercedes stellar straight line speed,8,1662902906.0
inzgdb8,monza,ferrari 4d chess anticipating later safety car pu begin go,7,1662902912.0
inzgdjd,monza,ferrari siri play charles nooooooooooooo,9,1662902914.0
inzgdmq,monza,radio leclerc sound worrying,8,1662902916.0
inzgdxm,monza,charles shall blowup engine think,7,1662902919.0
inzgdyh,monza,plan b engine blowout,8,1662902919.0
inzgdzd,monza,succinct review riccardo season gasly,7,1662902919.0
inzgeic,monza,believe mick haas,8,1662902926.0
inzggud,monza,leclerc gaining 0 3 0 5 per lap max 18 lap old softs,9,1662902953.0
inzggxu,monza,lewis going lewis train,9,1662902954.0
inzgiq3,monza,lol next ask charles turn wheel,8,1662902975.0
inzglqw,monza,latifi poor good god,8,1662903013.0
inzglw2,monza,really wanna see de vries get alonso,8,1662903014.0
inzgnc3,monza,holy crap crofty ted need sort working relationship awkward listening talk,8,1662903032.0
inzgnki,monza,ferrari charles please turn left,7,1662903035.0
inzgrsj,monza,crazy much better msc compared mag yet mick one fighting seat,8,1662903087.0
inzgs5f,monza,latifi always batshit strategy whenever see always 20 second pace done stop extra,9,1662903091.0
inzgt3t,monza,important shot hugh grant,8,1662903103.0
inzgte8,monza,happy see mick seem let steiner comment get,8,1662903106.0
inzgthb,monza,gasly v ricciardo interview sort alpine seat,7,1662903107.0
inzgvnw,monza,still know many people shitting de vries race solid far hoping jinx,8,1662903134.0
inzgvrb,monza,16th place hugh grant,7,1662903135.0
inzh0a4,monza,hamilton good race far making way pack quite nicely de vries driving well impressive,9,1662903190.0
inzh0at,monza,leclerc much closer tripping 15 sec basically vsc delta time second front max,9,1662903191.0
inzh2nr,monza,oddly satisfying stop got quicker lol,9,1662903218.0
inzh2qt,monza,nice stop danny ric crew well get front gasly,8,1662903219.0
inzh5bi,monza,ferrari fucked charles safety doesnt come around lap 40,7,1662903250.0
inzh7jp,monza,honestly feel dumb betting money verstappen win nothing short dnf would stop,8,1662903276.0
inzh7lj,monza,hope ferrari driver getting paid bit last race started run strategy well,8,1662903276.0
inzh7yd,monza,sky usually listen bbc 5 live naturally talking fucking queen instead f1 looking official timing come lap 19 find verstappen 7 second ahead,8,1662903280.0
inzh8ke,monza,sai need pit grab pace,8,1662903288.0
inzh9pg,monza,ferrari thinking plan c change time lmao,8,1662903303.0
inzh9rl,monza,plan c rash car,8,1662903303.0
inzhd0s,monza,ferrari compromising sainz race collect data extending medium leclerc maybe trying see exactly medium fall,8,1662903345.0
inzhf1k,monza,totally forgot perez still race,9,1662903372.0
inzhgq8,monza,de vries great far,9,1662903394.0
inzhgxe,monza,people shitting ferrari conversation involving driver weird,9,1662903396.0
inzhhd4,monza,ferrari track p4 5 finish,8,1662903402.0
inzhhhr,monza,max chilling,8,1662903404.0
inzhjr0,monza,death tax pressing red button sky q sky glass customer,8,1662903432.0
inzhl31,monza,rb forbidden full race soft strat,8,1662903449.0
inzhlm6,monza,de vries keep surely writing wall latifi,9,1662903456.0
inzhlmg,monza,max keep driving softs hell,7,1662903456.0
inzhlrv,monza,lol fernando much eslower,9,1662903458.0
inzhmwm,monza,wow shitbox drive everything fine damn,8,1662903472.0
inzhned,monza,lmao alonso car go faster shit,8,1662903478.0
inzhpvd,monza,live nando radio,8,1662903506.0
inzht1g,monza,fernando channeling inner owen wilson,8,1662903544.0
inzhts5,monza,fernando owen wilson,9,1662903553.0
inzhv5h,monza,adding wow another radio classic,7,1662903569.0
inzhwmz,monza,carlos want softs ferrari copy give hards,7,1662903587.0
inzhxt2,monza,per gone back front back back break fire p8 rb using car rocket even close everyone got wrong comparison,8,1662903603.0
inzi0c9,monza,alonso give fuck including giving fuck know,8,1662903635.0
inzi0fn,monza,verstappen masterclass incoming fresh medium,9,1662903636.0
inzi0lz,monza,shot max pit stop,7,1662903639.0
inzi1ja,monza,carlos sainz flying everyone drs train,8,1662903650.0
inzi3b1,monza,ferrari driver calling strategy,9,1662903671.0
inzi5v2,monza,exactly hot take maybe consider softer tyre monza future,9,1662903701.0
inzi5yt,monza,lec gone tyre last till end also max fresh tyre 10 lap younger charles,8,1662903702.0
inzibsm,monza,absolutely parked front alonso,8,1662903775.0
inzibvz,monza,alo hated,8,1662903776.0
inziedj,monza,give hammy softs,9,1662903807.0
inzil66,monza,given notice mate come sunday overtime,7,1662903887.0
inziqz0,monza,danny ric team player,7,1662903953.0
inziryi,monza,watch haas give mick 10 stop,8,1662903964.0
inzitja,monza,red bull freaking fast max win mean ferrari done anything bad strategy wise sometimes acknowledge difference race pace,7,1662903982.0
inziu1f,monza,ham gonna go softs,8,1662903988.0
inzivdv,monza,charles pit softs 5 lap,9,1662904003.0
inziwe8,monza,holy max gaining leclerc quickly rip ferrari home win chance,9,1662904015.0
inzj55v,monza,play ferrari going pit charles towards end hards three tire miss podium,7,1662904118.0
inzj8k7,monza,great stop ferrari minion,8,1662904163.0
inzj925,monza,lmaoo inspector red bull,7,1662904169.0
inzjg7w,monza,ex ferrari driver mechanicals,9,1662904257.0
inzjh9m,monza,alo retirement good news devries really want snag point,8,1662904270.0
inzjhjn,monza,welp kimi fernando finish 349th gp,9,1662904274.0
inzji4a,monza,ye de vries absolutely smashing debut race,7,1662904281.0
inzjji2,monza,plan c concede victory,9,1662904299.0
inzjkva,monza,move carlos,9,1662904316.0
inzjmzf,monza,sainz mission today loving,8,1662904341.0
inzjndl,monza,holy shit sainz taking shit today,7,1662904346.0
inzjnn8,monza,plan c ferrari fucking right end,8,1662904349.0
inzjx7x,monza,sainz driving well good strategy fully expect engine go boom,7,1662904462.0
inzjxms,monza,mick putting 13 second magnussen like 10 lap practice crazy,8,1662904467.0
inzjz91,monza,leclerc losing time max,8,1662904484.0
inzjzto,monza,haas new williams,8,1662904491.0
inzjzuf,monza,leclerc going take 1 sec per lap way,9,1662904491.0
inzjzyk,monza,seriously happened ferrari completely outdeveloped summer td really impact much max fan love going win championship year fuck man boring,9,1662904492.0
inzk0yc,monza,max opening gap hilarious,9,1662904503.0
inzk596,monza,ver pulling away lec even lec new softs incredible pace red bull,7,1662904551.0
inzk5za,monza,fuckin mclaren,8,1662904560.0
inzk7jz,monza,one lovely move lewis,8,1662904578.0
inzk7x4,monza,de vries defeated combined 6x world champ vettel alonso first f1 race lol,8,1662904582.0
inzk80x,monza,norris falling mclaren tried ruin ricciardo race good suck fat one,8,1662904583.0
inzk8w3,monza,love ric ahead despite shitty team order,9,1662904592.0
inzk9el,monza,straight murder lewis committed lando gasly,9,1662904597.0
inzk9h5,monza,go hamilton lmao,9,1662904598.0
inzk9yh,monza,fuck hamilton come fucking awesome,8,1662904603.0
inzkaqk,monza,ham double overtake champion stuff,9,1662904611.0
inzkau3,monza,love double overtake,7,1662904612.0
inzkbev,monza,sickening racecraft lewis wow,8,1662904619.0
inzkbf9,monza,lewis,7,1662904619.0
inzkboc,monza,racing god really want mclaren screw ricciardo like,8,1662904621.0
inzkboj,monza,jesus mclaren bottled,8,1662904621.0
inzkcwv,monza,move lewis,9,1662904635.0
inzkdaj,monza,great drive far hamilton,8,1662904639.0
inzkdno,monza,hamilton got double,9,1662904643.0
inzkdwj,monza,go hamilton,8,1662904645.0
inzkeun,monza,danny ric holding stronggg,9,1662904656.0
inzkg8z,monza,max going break record point rb well run good driver,7,1662904672.0
inzkhha,monza,lewis queen,7,1662904686.0
inzkhma,monza,even know mess ferrari maybe charles stopped early reality max gaining charles thought gaining 10 second piting vsc way go maybe bad move imo max red bull another level make everything ferrari look bad,8,1662904687.0
inzkj2o,monza,really want de vries stay point end race,8,1662904704.0
inzkjit,monza,ah team order anyway get lando front,7,1662904709.0
inzkjjd,monza,need latifi help charles binning,9,1662904709.0
inzknjn,monza,train strike italy today goddamn drs train,8,1662904756.0
inzknty,monza,well suck ball,7,1662904759.0
inzkop7,monza,nyck gonna get point lol nail coffin lord savior latifi,9,1662904769.0
inzkqfl,monza,oh well think today ferrari deserves praise everything right yeah pitting early caused go 2 stopper honestly needed something radical fight max slower car clear clear since summer break plank floor td killed ferrari performance today tried something radical bold look like going work lose strategy team mistake lose slower fine unfortunate far acceptable losing faster car make colossal mistake,8,1662904788.0
inzkqmr,monza,safety car could save race,8,1662904790.0
inzkr57,monza,give de vries williams seat next season,7,1662904796.0
inzkrkm,monza,chrome cover use much ram man slowing car,8,1662904801.0
inzkw2t,monza,goat moment latifi incoming lap,7,1662904850.0
inzkyde,monza,honestly upset de vries got williams seat believe fit proved wrong today x200b know,9,1662904877.0
inzkypk,monza,burnnnn latifi wtf,7,1662904881.0
inzkyxm,monza,kicking latifi god damn,9,1662904883.0
inzl0ce,monza,lat dev,9,1662904899.0
inzl1s5,monza,de veries showing bad latifi really even accumulate sl point,8,1662904916.0
inzl1yc,monza,ferrari better pray safety car,8,1662904919.0
inzl39d,monza,another retired lol,9,1662904934.0
inzl4b0,monza,everything max gonna win 15 second,7,1662904946.0
inzl4y1,monza,alpine aston martin denying u safety car scuffed race criminal,8,1662904954.0
inzl511,monza,oh lord nando good luck next year,9,1662904955.0
inzl56m,monza,alonso watching am retiring lol,8,1662904957.0
inzl6dv,monza,learning albon pushing car farther latifi fucking terrible albon running right williams average driver cant wait latifi f1,8,1662904971.0
inzl6v0,monza,come de vries get point,8,1662904977.0
inzl7ws,monza,shitting bed soon alonso sign classic,9,1662904988.0
inzlb3u,monza,nicky mick fighting track surely nothing could go wrong,8,1662905024.0
inzlba8,monza,holy fuck big ball move mick thee,9,1662905026.0
inzlban,monza,great control mick tbh,7,1662905026.0
inzlbb1,monza,gorgeous mick,8,1662905026.0
inzlbnn,monza,nice mick,7,1662905030.0
inzlbod,monza,yes mick get,7,1662905030.0
inzlbzj,monza,well impressive ngl,7,1662905034.0
inzlc1d,monza,well gutsy lmao,8,1662905034.0
inzldc2,monza,williams pulling way haas although mick drs slipstream ridiculous,9,1662905049.0
inzldi5,monza,dark mick held back shitbox strategy,9,1662905051.0
inzle1t,monza,guenther smashing door rn,9,1662905056.0
inzle5w,monza,goatifi commence safety car procedure,8,1662905058.0
inzlf32,monza,mick got dawg,7,1662905067.0
inzlfh0,monza,know boring race getting coverage msc lat lol,8,1662905071.0
inzlfjk,monza,schumi jr thing,9,1662905072.0
inzlfvi,monza,de vries closing door looked like ric last hope seat next year alpine seemed interested may last hope,8,1662905076.0
inzlfzs,monza,verstappen redbull absolutely unstoppable,9,1662905077.0
inzlgj4,monza,starting think verstappen going match vettel 9 win row season,8,1662905084.0
inzlgkp,monza,leclerc close left pit gg,8,1662905084.0
inzlhqk,monza,nice battle well controlled,8,1662905097.0
inzlhsp,monza,thing save race sc otherwise max win mile,8,1662905098.0
inzlhuj,monza,damn mick okay,7,1662905098.0
inzlj0b,monza,mad overtake mick,7,1662905111.0
inzljov,monza,per usual get chaotic feeder series race get chaos grand prix,8,1662905118.0
inzlkhq,monza,nyck making great case williams seat next year,8,1662905127.0
inzlkr9,monza,super super mick,8,1662905130.0
inzlkt1,monza,mick lock front yep slow enough turn,8,1662905131.0
inzlkvv,monza,cmon latifi thing give u sc,9,1662905132.0
inzlnim,monza,sandero reliable alpine sure,8,1662905164.0
inzlotk,monza,amazing boring pinnacle motorsport sometimes,7,1662905179.0
inzlq0l,monza,mick seat thing weird cause mick better kmag recently,9,1662905192.0
inzlt1a,monza,wait see whose going win next race,7,1662905227.0
inzlt5d,monza,de vryes look like veteran williams,7,1662905228.0
inzlvu5,monza,man point latifi ashamed literally everyone jump car better know probably dream considering ia clearly worst reason f1 father money competing f1 really fulfill dream,8,1662905258.0
inzlwjz,monza,fight 1 point interestin thant p1,6,1662905267.0
inzlxdh,monza,everyone saying one stop option ferrari put leclerc two stop wanker,8,1662905276.0
inzlzbh,monza,de vries dotd,8,1662905299.0
inzm0o2,monza,people gonna see charles 4 second raster max despite new softs v used medium still act like obvious ferrari win threw away based pace charles never going win race long red bull explode,9,1662905314.0
inzm1qg,monza,lol nyck gonna outscore latifi one race,8,1662905326.0
inzm23t,monza,go vote de vrie right lazy fuck yes,7,1662905330.0
inzm37y,monza,really spoilt last season good competitive ham ver,8,1662905343.0
inzm3k1,monza,voting nyck dotd,8,1662905347.0
inzm3nk,monza,care celebrity,8,1662905348.0
inzm3s0,monza,reminder stallone 76 year old,8,1662905349.0
inzm4ge,monza,max coming huge save nyck,7,1662905357.0
inzm647,monza,need skibidi bop mm dada right honest,7,1662905375.0
inzm7ir,monza,top 5 separated 17 13 10 24 second new regulation sick,8,1662905393.0
inzm7yp,monza,copy kimi err lando,9,1662905398.0
inzm89b,monza,know snooze fest even team radio dry,8,1662905402.0
inzm8wl,monza,fuck max another level lapping 10th place,8,1662905409.0
inzm901,monza,yay nyck go point,8,1662905411.0
inzm9rj,monza,latifi coming 21st 20 car championship pretty funny,9,1662905420.0
inzma3b,monza,norris comment please ben edward afraid yet,8,1662905424.0
inzmawf,monza,verstappen convert another sharl pole win,8,1662905433.0
inzmbs7,monza,absolute lol comms please busy message lando,9,1662905443.0
inzmeua,monza,oh god oh god,8,1662905477.0
inzmgx5,monza,fucking classic mclaren given fucking cursed car,8,1662905499.0
inzmip4,monza,poor ricciardo,8,1662905520.0
inzmlpr,monza,martin martin come back thing happening,8,1662905553.0
inzmn6s,monza,slow decision safety car,7,1662905570.0
inzmnd6,monza,tf race control slow year,8,1662905573.0
inzmnfb,monza,mclaren probably turned ric engine everything needed kinda,9,1662905573.0
inzmnpi,monza,always take long deploy fucking safety car,8,1662905576.0
inzmoyw,monza,mental slow decision making sc moment,8,1662905590.0
inzmp1l,monza,fia waited charles max go,9,1662905590.0
inzmppx,monza,slow safety car piece track narrow fia actually mentally deficient,7,1662905598.0
inzmpuj,monza,kind bullshit safety car timing,6,1662905599.0
inzmpwm,monza,fuck take long call sc obvious,7,1662905599.0
inzmqhb,monza,de vries done excellent job surely deserves year williams,8,1662905606.0
inzmr6m,monza,great race max de vries driver day solid race debut,8,1662905613.0
inzmslc,monza,done rooting mclaren season mess,7,1662905630.0
inzmuac,monza,pit hamilton,8,1662905649.0
inzmvb4,monza,ric almost need next year anyway rest mentally even well shit end tear,9,1662905660.0
inzmvih,monza,red bull patience yellow flag paid,7,1662905662.0
inzmvtm,monza,think safety car end,7,1662905666.0
inzmwky,monza,ah yes watch daniel get 4 10 rating week,8,1662905674.0
inzmxl8,monza,cmon clear car let go please,8,1662905684.0
inzn283,monza,oh ya ending safety car unless masi,9,1662905733.0
inzn2b7,monza,race,9,1662905734.0
inzn2kj,monza,maybe end sc need car pick sc even pick ver yet,9,1662905737.0
inzn2lp,monza,come get car outta,8,1662905737.0
inzn2ze,monza,race might actually,9,1662905741.0
inzn4ah,monza,hamilton stop probably finishing either safety car 1 lap go,8,1662905755.0
inzn517,monza,yeah restarting,9,1662905763.0
inzn66d,monza,red flag coward,9,1662905776.0
inzn7i2,monza,favor last 5 lap safety car throw red unless literally last lap,8,1662905790.0
inzn7t3,monza,honestly hilarious finish yellow flag given abu dhabi,6,1662905793.0
inzn901,monza,sc driver taking piss,8,1662905806.0
inzn9yy,monza,christ man red flag freakin race,7,1662905817.0
inzna1s,monza,either get car throw red flag,8,1662905818.0
inznael,monza,ric car still race boy,8,1662905821.0
inznaxb,monza,red flag race man fucking hell,8,1662905827.0
inznb7b,monza,going end sc,8,1662905830.0
inzncmz,monza,well seems like gonna end anticlimactic fashion,8,1662905844.0
inzncnd,monza,end sc,9,1662905844.0
inzncub,monza,oh god fuckin italian,8,1662905846.0
inznd13,monza,f1 copy nascar automatic green white checker 3 lap finish safety car would instead finish race,9,1662905848.0
inzndel,monza,season suck,8,1662905852.0
inzndi0,monza,mclaren fucked,9,1662905853.0
inznf8r,monza,hate f1 sometimes embarrassing,9,1662905871.0
inznfqy,monza,ric managed end race ending career,8,1662905876.0
inzng44,monza,race done max absolutely destroyed today champion 2nd time denying,7,1662905880.0
inznhug,monza,yeah done de vries p9 lol,8,1662905898.0
inzni0f,monza,good god guy inept take 3 lap get crane,8,1662905900.0
inznie3,monza,red flag masi lmao,9,1662905904.0
inznije,monza,masi need,8,1662905905.0
inznjrk,monza,red flag ffs,8,1662905918.0
inznker,monza,called motor race ok,9,1662905925.0
inznkvs,monza,jesus christ even italian marshall shit strategy,8,1662905930.0
inznl3d,monza,failure fia safety car lost wood,9,1662905932.0
inznl4z,monza,wtf lmao,6,1662905932.0
inznlhf,monza,race end sc,8,1662905936.0
inznlvq,monza,seems crazy dangerous,9,1662905941.0
inznmbu,monza,safety car aston track,8,1662905945.0
inznoux,monza,red flag man,8,1662905973.0
inznpno,monza,de vries p9 tho,9,1662905982.0
inznq69,monza,still lapped car unlap lmao,9,1662905987.0
inznqqn,monza,love monza absolute snooze perfect fitting end race,9,1662905993.0
inznqst,monza,holy shit de vries going end two point,7,1662905994.0
inzns2d,monza,well done de vries incredible race,8,1662906007.0
inzns7l,monza,steward year daft per usual,7,1662906009.0
inznt15,monza,de vries getting 2 point amazing,7,1662906017.0
inznt9l,monza,entertaining red flagged race going end sc otherwise understand really inconvenient,7,1662906019.0
inznupo,monza,race control hello,8,1662906035.0
inznvrx,monza,amateur mess,7,1662906046.0
inznweb,monza,de vries get point let gooooooooooo,9,1662906052.0
inznwgq,monza,masi wouldve added extra lap,8,1662906053.0
inznwyh,monza,mad lad gonna get 2 pt debut latifi got nowhere hide,8,1662906058.0
inznxi8,monza,sometimes,7,1662906064.0
inznxo0,monza,lame ending great drive rookie hope get driver day,9,1662906065.0
inzny20,monza,least indycar evening fill void good race,9,1662906070.0
inzny8f,monza,hope ferrari keep name rear wing felt like waste real estate absolutely nothing plus look badass,9,1662906072.0
inznym8,monza,knew waiting lap bring sc would come back bite,9,1662906076.0
inznz97,monza,take long get safety car,8,1662906082.0
inznzxk,monza,race finishing safety car would thought huh,7,1662906089.0
inzo08l,monza,contrast race abu dhabi striking,9,1662906092.0
inzo0h7,monza,terrible race tbh,8,1662906095.0
inzo0q2,monza,shit end mid race,9,1662906097.0
inzo0wn,monza,want go motor racing,7,1662906099.0
inzo0wt,monza,norris giving free spot perez nice,8,1662906099.0
inzo182,monza,stupid end take fucking 7 lap also change unlapping move slow car back,8,1662906102.0
inzo3h6,monza,wasted ton time picking russell letting,8,1662906125.0
inzo48j,monza,anti climax,8,1662906133.0
inzo4eg,monza,fkn fia man,8,1662906135.0
inzo4rb,monza,leclerc know bullshit,8,1662906139.0
inzo56t,monza,nyck 2 point lol,9,1662906143.0
inzo58u,monza,go motor racing toto,8,1662906144.0
inzo5eg,monza,dev dotd let gooooo,8,1662906145.0
inzo5kk,monza,absolute garbage shite race,9,1662906147.0
inzo636,monza,cant restart 6 car behind safety car 2 main lap lmao,7,1662906153.0
inzo66p,monza,stop sc finish imagine certain race last year would,8,1662906154.0
inzo747,monza,binotto michael right,6,1662906164.0
inzo76j,monza,well monza provide unique end race,7,1662906165.0
inzo7ci,monza,crofty sitting eating lemon question,9,1662906166.0
inzo7d3,monza,oh irony,8,1662906166.0
inzo7jy,monza,oooooooof ending race,7,1662906168.0
inzo7ki,monza,fucking ridiculous,9,1662906168.0
inzo7mh,monza,de vries get 2 point,8,1662906169.0
inzo7q2,monza,nice see marshal waving yellow flag show support ferrari,7,1662906170.0
inzo8h5,monza,karun shut crofty lol,9,1662906177.0
inzo8iy,monza,really need lapped car drop back queue lame get lap back,7,1662906178.0
inzo9xi,monza,surely williams look latifi go yeah nah,8,1662906192.0
inzo9yl,monza,yes nyck de vries gathered point,9,1662906192.0
inzob06,monza,gonna watch last lap pretend zhou p2 behind max alfa supremacy,8,1662906202.0
inzobm9,monza,think bullshit ad last year would figured shit,7,1662906208.0
inzobsf,monza,get ready toxic podium,9,1662906210.0
inzoc83,monza,fucking fiasco well done fia,8,1662906214.0
inzoccf,monza,de vries point,8,1662906216.0
inzoe77,monza,masi would gotten green flag finish,8,1662906234.0
inzof1x,monza,shoutout latifi retaking 21st absolute king,9,1662906243.0
inzof3z,monza,de vries point though every cloud happy lad,9,1662906243.0
inzogdj,monza,another leclerc pole convert win,10,1662906256.0
inzogqo,monza,boring ending boring race,8,1662906259.0
inzohum,monza,german commentator calling michael masi,7,1662906270.0
inzohvi,monza,wonder cut booing crowd,9,1662906270.0
inzokke,monza,absolutely beyond fed f1 poor race direction end race scenario comedy error every time,9,1662906296.0
inzolqa,monza,norris getting fucked,8,1662906309.0
inzolra,monza,oh cmon really getting blueballed safety car finish really wake 6am f1 could actually stand learn something nascar overtime gwc entertaining,9,1662906309.0
inzom3m,monza,f1 may highest category racing arbitrary definition often boring category much politics weird moral code steward getting decision right still get wrong even figure good end sequence normal occurrence,8,1662906312.0
inzommf,monza,toto get absolutely fucked,8,1662906318.0
inzon18,monza,somewhere backwoods australia man look sunrise smile,8,1662906322.0
inzonvn,monza,de vries point,8,1662906330.0
inzonxc,monza,verstappen binned parabolica shit giggle,8,1662906331.0
inzop5q,monza,lmao booing,8,1662906343.0
inzopco,monza,wow embarrassing,8,1662906345.0
inzopxk,monza,hahaha boo,8,1662906351.0
inzoq3h,monza,meanwhile twitter people saying race rigged sc brought help max win think understand f1 well,7,1662906353.0
inzornn,monza,shit red flag five lap race would exciting,8,1662906369.0
inzos8g,monza,sorry get latifi car next year,8,1662906375.0
inzos93,monza,believed last year told bored mind triple header,9,1662906375.0
inzot0f,monza,rubbish red flagged brought sc immediately,8,1662906383.0
inzot6h,monza,gonna 2013 level booing fan,8,1662906384.0
inzounf,monza,amount bullshit saw incredible,7,1662906399.0
inzov8d,monza,honest monza disaster year 3 category f3 f2 f1 made terrible mistake weekend,9,1662906405.0
inzov9d,monza,rb fast hold virtual safety car stop barely lose time softs,8,1662906406.0
